squareMeters,floors,hasYard,hasPool,cityPartRange_10
44223,42,1,1,0
13714,3,1,0,0
87111,79,1,0,0
98501,51,1,0,0
14118,37,1,1,0
12011,28,1,1,0
33055,12,0,1,0
20469,77,1,0,0
54272,39,0,1,0
72794,75,0,0,0
77117,69,1,1,0
98025,90,1,0,0
84600,43,1,1,0
58056,29,0,1,0
48380,35,0,1,0
25251,27,0,0,0
33369,1,0,0,0
60936,33,1,0,0
5263,25,1,0,0
35652,33,0,0,0
41526,91,1,0,0
53029,27,0,1,0
27725,58,0,0,0
59900,66,0,1,0
37875,53,0,1,0
17818,40,0,1,0
76373,32,0,1,1
32616,37,0,1,0
10478,2,1,1,0
22924,54,0,0,0
98731,49,1,1,0
20222,16,1,1,0
34308,58,1,1,1
55592,10,0,1,0
35716,52,1,0,0
28828,11,1,1,0
71040,49,0,1,0
15944,32,1,1,0
91290,61,1,0,0
95620,6,1,0,0
66395,57,0,1,0
21843,10,0,1,0
70110,43,1,0,0
36256,98,0,1,0
57143,11,0,0,0
3963,61,1,1,0
68010,71,1,1,0
66279,9,1,0,0
23210,52,1,0,0
25133,2,1,0,0
80046,34,1,1,0
44008,10,0,0,0
97430,17,0,0,0
87991,79,0,0,0
3814,20,1,0,1
25059,95,0,0,0
25124,25,0,1,0
39626,95,1,1,0
28076,86,1,1,0
99355,68,1,1,0
49466,53,0,1,0
61089,14,1,0,0
14261,8,1,1,0
85391,3,1,1,0
82651,42,0,0,0
84892,46,0,0,0
91987,90,1,0,1
72120,14,1,0,0
91569,40,1,1,0
2501,28,0,1,0
58704,53,1,1,0
94188,43,0,1,0
34854,31,1,1,0
50436,31,1,1,0
46308,97,0,0,0
68184,85,0,0,0
35019,98,1,1,0
53665,81,1,1,1
64717,62,1,1,0
4039,9,0,0,0
74893,87,1,0,0
57236,96,0,1,0
17466,43,0,1,0
92292,61,1,1,0
27961,17,0,0,0
56819,55,1,0,0
11362,96,1,1,0
7101,6,0,1,1
37955,42,0,0,0
350,40,0,0,0
7917,51,0,1,0
7464,5,1,0,0
70606,79,1,1,0
42873,95,1,1,0
32510,54,0,0,0
74172,67,1,0,0
54531,53,1,0,1
80150,62,0,1,1
14344,73,1,1,0
84653,20,0,0,0
87362,25,0,1,0
65421,13,0,0,0
3886,35,1,1,0
16547,40,1,1,0
39453,43,1,1,0
4398,32,0,0,0
64273,14,1,0,0
16446,42,1,1,0
95514,83,0,1,0
94966,56,1,0,0
29370,45,0,0,0
55910,27,0,1,0
97763,98,0,1,0
66843,4,0,1,0
32985,35,0,0,0
39132,83,0,1,0
83245,2,1,0,0
58698,64,1,0,1
74190,67,1,0,0
17762,40,1,0,0
57967,68,1,1,0
7113,68,1,1,0
61839,9,1,1,0
75387,89,1,1,1
82728,99,0,0,1
64926,57,1,1,0
30247,70,1,1,0
49531,32,0,0,0
75095,18,1,1,0
50058,96,0,0,1
99145,48,1,1,0
43549,92,1,0,0
18586,16,0,1,0
64078,66,1,0,0
35568,26,0,0,1
39910,87,1,0,0
844,82,1,1,0
7631,33,0,1,0
54183,7,0,1,0
17797,82,0,1,0
47768,15,0,1,1
42363,14,0,1,1
20734,63,0,1,0
79401,73,0,0,0
6036,46,1,0,0
75680,77,0,0,0
20634,41,0,0,0
48164,36,0,1,0
59558,89,1,1,0
12426,17,1,0,1
51010,65,0,1,0
38568,77,0,1,0
40960,45,0,1,0
28997,28,1,0,0
94420,75,1,0,0
53591,66,1,0,0
47995,13,0,0,0
93664,39,1,0,0
25972,11,1,0,0
47635,83,1,0,0
34819,85,0,1,0
71517,89,0,1,0
15630,4,1,0,0
3394,69,0,0,0
26486,9,0,1,0
87413,34,1,0,0
5518,59,0,0,0
50373,53,0,1,0
9612,14,0,0,0
64179,50,0,1,0
23043,55,0,0,0
14224,19,1,1,0
77287,86,1,0,0
92943,9,1,0,0
67985,92,0,0,1
91824,75,1,1,0
56127,69,1,1,0
28600,88,1,1,0
27428,61,0,0,0
33435,43,0,1,0
58287,98,0,0,0
70722,55,0,0,0
42904,70,1,1,0
87589,80,0,1,0
45215,40,1,0,0
81557,19,1,1,0
10749,71,1,1,0
63798,55,1,0,0
52254,91,0,0,0
33667,20,0,0,0
48478,89,0,0,0
31471,34,0,0,0
2978,29,1,1,0
36795,60,0,1,1
27253,81,1,0,0
97915,51,1,0,0
24064,59,1,1,0
94845,98,1,1,0
49806,6,1,0,0
50306,95,1,1,1
24972,80,1,1,1
83173,56,0,0,0
90703,88,1,1,0
30551,68,0,1,0
37341,17,1,0,0
14766,79,0,1,0
68579,70,1,0,0
16789,42,0,0,1
85423,39,0,1,0
176,15,0,0,0
17345,22,1,0,1
2770,86,1,1,0
70179,96,0,1,0
63183,46,1,1,0
81070,93,1,0,0
44683,86,0,1,0
77411,9,1,1,0
46317,87,0,0,0
61761,10,0,0,0
91095,33,1,0,0
93998,81,0,0,0
7388,96,0,1,0
27461,48,1,1,0
6040,23,1,1,0
54133,89,0,1,0
64492,31,1,1,0
60167,81,1,0,0
8922,11,1,0,0
4087,22,0,1,0
86929,11,1,0,0
24942,54,1,0,1
68102,46,0,1,0
46921,44,1,1,0
68232,31,0,1,0
75135,46,1,1,0
58847,51,0,0,0
26669,82,0,1,0
67397,51,1,1,0
72935,27,0,1,0
50015,59,1,0,0
42490,20,0,1,1
33018,60,0,0,0
3796,7,0,0,0
60238,98,0,0,0
48867,56,0,0,0
72297,98,0,0,0
58092,42,1,0,0
69664,66,1,0,0
37819,93,0,0,0
74907,27,0,1,0
53104,4,1,0,0
14725,69,1,0,0
41524,97,1,1,0
21272,72,1,0,0
37542,15,1,1,0
85942,37,0,0,0
63272,98,1,1,0
90253,14,0,0,0
13123,8,1,1,0
65723,24,1,1,0
15355,30,1,1,0
57897,3,1,0,0
78947,94,0,0,0
11629,64,1,1,0
11006,87,1,1,0
87239,93,1,1,0
20001,48,1,0,0
79610,6,1,1,0
91515,33,1,1,0
41926,87,0,1,0
42734,67,0,1,0
13501,71,1,1,0
87018,79,0,0,0
2155,1,1,0,0
15348,42,0,0,0
61297,80,0,1,0
66993,72,1,1,0
87800,51,1,1,0
83175,91,1,1,0
73332,49,0,1,0
37448,67,1,0,0
57431,91,0,0,1
51813,97,0,0,0
62166,42,1,1,0
54812,27,0,0,0
99455,36,0,0,0
9782,38,1,0,0
52202,69,0,0,1
79344,42,1,1,0
93375,67,0,1,0
28062,57,1,1,0
78114,73,0,1,0
50294,64,0,1,0
19537,83,0,1,0
87867,43,0,0,0
86564,17,1,1,0
91559,21,0,1,0
4821,49,1,1,0
37501,54,0,1,0
78671,17,0,0,0
24937,27,0,1,0
43337,98,0,0,0
55709,2,1,0,0
27600,79,0,1,0
33704,47,0,1,0
34837,51,0,1,0
33341,95,0,1,0
56778,67,0,0,0
5767,74,0,1,0
45008,48,1,1,1
42585,30,1,1,0
48033,1,1,0,0
85671,5,1,1,0
33433,96,1,0,0
61877,21,0,1,0
50643,46,1,0,0
30203,86,0,0,0
93361,7,1,0,0
98714,10,1,0,0
405,91,0,1,0
71676,49,1,1,0
2905,51,1,1,1
25020,39,1,1,0
57990,11,1,1,0
30472,34,1,0,0
93506,73,1,0,1
37065,32,0,0,1
64214,80,1,0,0
6518,8,0,0,0
41845,61,1,0,0
47740,25,0,0,0
93281,20,1,1,0
91624,20,0,1,0
60168,19,0,1,0
65160,5,0,1,0
65137,1,1,0,0
10047,87,1,1,0
79067,58,1,1,0
96364,59,1,1,0
80915,67,1,1,0
65118,34,1,1,0
69142,63,0,0,0
8890,91,1,0,0
85134,94,0,1,0
62187,53,0,0,0
48960,10,1,0,0
33700,30,0,1,0
20852,11,1,1,0
6203,91,0,0,0
32813,3,1,1,0
42904,76,0,1,0
54462,36,1,1,0
10697,19,1,1,0
51827,59,1,0,0
74335,95,0,1,0
10175,79,0,0,0
60022,77,1,0,0
34571,98,0,1,0
82859,12,1,0,0
54648,98,0,1,0
5537,24,0,1,0
26009,9,1,1,0
52478,22,0,1,0
86385,57,1,1,1
13905,68,1,0,1
5505,94,0,0,0
13092,11,1,0,0
68144,87,1,0,0
10460,85,1,0,0
93872,54,1,1,0
13344,100,0,0,0
14588,1,0,0,0
26308,16,0,0,1
30415,66,0,1,0
71399,74,0,0,0
25624,91,1,0,1
34282,94,1,0,0
50226,7,1,0,1
45323,60,1,1,0
9678,87,1,0,0
28993,3,1,0,0
90614,16,0,1,0
70124,31,1,1,0
80386,4,1,1,0
30356,85,0,0,0
30187,82,1,1,0
88759,94,0,1,0
34804,37,0,1,0
1440,49,1,0,0
13560,17,1,0,0
43587,26,0,0,1
99478,12,1,0,0
40926,71,0,0,0
19039,63,0,1,0
84006,97,1,1,0
1254,57,0,0,0
85424,26,1,1,0
99932,14,0,0,0
37006,54,1,0,0
8368,55,0,1,0
8223,18,1,0,1
41419,96,0,0,0
20006,13,0,1,0
460,12,0,0,0
59899,61,1,0,0
6592,99,0,0,0
25942,30,1,1,0
79653,19,0,1,0
44810,61,1,1,0
62926,18,0,1,0
92722,82,1,1,0
48817,89,1,1,0
83588,57,1,1,0
96877,94,1,0,0
69320,45,1,0,0
71627,91,0,0,0
6051,44,1,0,0
63382,55,1,1,0
88410,89,1,1,0
44064,55,0,1,0
73642,24,1,0,0
33249,52,0,0,0
41711,93,0,1,0
51798,56,0,0,1
13914,70,1,0,0
72945,75,0,1,0
35153,93,0,0,0
50121,74,0,1,0
76014,98,1,0,1
40437,6,0,0,0
1012,81,0,0,0
64335,83,0,0,0
69866,94,1,0,0
77963,77,0,0,0
416,45,0,1,0
75865,60,0,1,0
2760,60,0,1,0
35110,84,1,1,0
10206,56,1,0,0
14859,75,1,1,0
28495,89,1,1,0
998,90,0,1,0
85486,46,0,1,0
45455,67,1,0,0
44229,39,1,0,0
76903,40,0,0,0
49898,87,0,1,0
36558,24,0,1,0
18464,53,1,0,0
95989,46,1,1,0
53056,71,0,0,1
51237,32,1,1,0
28238,51,0,1,0
71436,26,1,1,0
63278,32,1,0,0
96016,35,0,1,0
76424,81,0,1,0
17432,15,1,1,0
4769,90,1,1,0
73154,29,1,1,0
71528,59,1,0,0
86257,49,1,1,0
99093,34,1,0,0
72445,26,1,0,0
8928,6,0,1,0
48403,3,0,0,0
3824,9,1,1,0
11694,64,1,1,0
14195,41,0,0,1
69804,8,1,0,0
18183,24,0,1,0
82616,31,0,0,0
48652,5,0,0,0
71985,83,0,1,0
92074,16,1,1,1
62871,30,1,0,0
95312,88,0,0,0
4489,2,1,1,1
18937,45,1,0,0
30352,32,0,1,0
81511,10,0,1,0
69948,59,1,1,1
85659,17,0,0,0
12373,59,1,0,0
47894,52,1,1,0
14194,33,1,1,0
36849,52,0,1,0
43577,39,1,1,1
44913,39,0,0,0
1451,82,0,1,0
74234,20,1,0,0
21196,7,0,1,1
31785,4,1,1,0
38700,26,1,1,0
65151,32,1,1,0
73323,5,0,1,0
64795,64,1,1,0
28193,82,1,1,0
57971,41,0,0,0
83847,73,0,0,0
80556,54,0,1,0
86526,89,1,1,0
61502,75,1,0,0
2121,61,1,0,0
25625,84,0,0,0
15426,41,1,1,0
39110,34,0,1,0
44436,9,0,0,0
16055,72,0,0,0
59885,25,1,1,0
85766,18,0,0,0
78977,58,0,1,0
77646,49,0,1,0
99636,30,1,0,0
71199,26,1,0,0
79875,15,0,1,0
45781,18,0,1,0
78117,84,1,1,0
94317,75,0,0,0
39309,32,1,1,0
79410,29,1,1,0
82614,60,1,0,0
90115,12,0,0,0
40345,22,0,0,0
76613,37,1,0,0
32951,53,1,0,0
46010,52,0,0,0
46292,46,1,0,0
19198,46,0,0,0
74178,36,1,0,0
38761,6,0,1,0
76847,12,1,1,0
85904,43,1,0,0
65297,86,1,1,0
81591,22,0,0,0
35272,70,1,1,0
37845,53,1,1,0
98951,46,1,0,1
1663,99,0,0,0
32017,26,0,1,0
98729,4,0,0,0
39750,41,0,1,0
18706,58,0,1,0
77370,23,0,1,0
733,83,1,1,0
3802,9,0,1,0
58748,40,0,0,0
20444,31,0,1,0
80995,100,1,0,0
50560,49,0,0,0
61615,27,0,0,0
6556,46,1,1,0
52576,16,0,1,0
11593,57,1,0,0
19467,69,0,0,0
23210,1,0,0,1
99533,72,1,1,0
66391,94,1,0,0
47257,79,0,1,1
46131,15,1,1,0
97328,83,0,1,0
67491,76,1,0,1
63111,89,1,0,0
30479,12,0,1,0
99819,21,1,0,0
36311,33,1,1,0
26848,21,1,1,0
97854,96,0,1,0
81065,80,0,1,0
36239,78,1,1,0
32088,87,0,0,0
74545,60,0,1,0
73049,65,0,0,0
6396,40,0,0,0
80116,14,0,1,0
65357,6,0,0,0
88140,75,1,1,0
98794,91,0,0,0
38500,76,1,0,0
51459,28,1,0,0
67434,16,1,1,0
19507,55,1,0,0
94912,80,0,0,1
36216,69,0,0,0
45524,56,1,0,0
44175,1,0,0,0
78620,90,0,0,0
97970,94,0,1,0
9601,83,0,0,0
85431,33,1,0,0
89622,40,0,0,0
68311,26,1,1,0
41178,52,1,1,0
44416,46,1,0,0
28760,3,1,0,0
4194,30,0,1,0
57066,39,0,1,0
80282,37,1,0,0
54200,11,0,1,0
29271,98,0,1,1
38709,29,1,0,0
40647,96,1,1,0
90679,97,0,0,0
52162,44,0,0,0
31246,77,0,0,0
30991,11,1,0,0
98045,8,1,1,0
2382,38,0,1,0
98433,62,1,0,0
55558,100,1,0,0
28741,17,0,0,0
90536,68,0,0,0
80815,95,1,0,0
53762,27,1,1,0
65961,18,0,1,0
66180,80,0,0,0
66713,25,0,0,0
33279,65,1,0,0
67302,37,1,0,0
15330,23,0,0,0
35752,88,1,1,0
33628,43,0,0,1
12683,7,1,1,1
43653,72,0,1,0
36905,96,0,0,0
57838,74,1,1,1
81609,54,0,1,0
82244,24,0,1,0
43332,24,0,1,0
75839,73,1,1,0
71024,85,1,1,0
92783,57,0,1,0
14692,70,1,0,0
9474,84,1,1,0
31886,68,1,0,0
32593,94,1,0,0
5916,10,0,0,0
15722,50,1,1,0
32765,97,0,1,1
71146,45,1,1,0
97725,13,0,1,0
11519,82,0,0,0
62137,91,1,0,0
13194,16,0,1,0
29233,5,1,1,0
51859,60,0,0,0
74409,83,1,1,0
94620,28,0,0,0
50465,62,0,1,0
45992,6,1,0,0
75755,41,1,1,1
22381,86,0,1,0
79760,37,1,1,0
16847,66,1,0,0
9868,53,0,0,0
58543,57,0,1,0
21394,16,0,0,0
50578,97,1,1,0
41157,8,1,0,0
63345,49,1,0,0
58339,13,0,0,0
84311,96,1,1,0
28106,37,0,0,0
97020,46,1,1,0
81892,69,1,1,0
18485,93,1,0,0
42893,42,0,0,1
79114,70,1,1,1
97593,24,0,0,0
40567,96,1,0,0
15118,28,1,0,0
21514,11,0,1,0
63315,24,0,0,0
16388,53,1,1,0
63017,33,0,1,1
63600,20,1,1,0
6078,22,0,1,0
80257,35,1,0,0
85788,30,1,0,0
21189,83,0,0,0
74817,53,1,0,0
96915,23,1,0,1
80415,69,1,0,0
23106,4,0,0,0
48129,76,1,1,1
45285,41,1,1,1
85361,16,1,1,0
17332,77,1,0,0
73776,43,1,0,0
56753,99,0,0,0
96251,7,0,0,0
51171,91,0,1,0
36417,10,1,1,0
22468,21,0,0,0
25508,48,0,1,0
91526,3,0,1,0
67709,2,1,0,0
14938,50,1,0,0
90162,27,1,1,0
81619,70,1,1,1
80693,80,1,0,0
1565,1,0,1,0
1549,89,0,1,0
40081,21,0,0,0
21413,74,1,0,0
1500,18,1,0,0
79594,60,0,0,0
16006,81,1,0,0
5443,39,0,1,0
3929,69,0,1,0
24451,86,1,1,0
86171,79,0,1,0
4487,64,1,0,0
40581,82,1,1,0
87580,30,0,1,0
93217,95,0,0,0
29637,80,1,0,0
61346,52,0,1,0
57044,22,0,1,0
37317,13,0,1,0
79214,9,0,0,0
78183,86,1,1,0
74012,99,1,0,1
663,9,0,0,1
16718,86,0,1,0
79252,61,0,0,0
5977,12,0,0,0
54016,19,1,1,0
77851,98,0,0,0
64505,92,0,0,0
98983,94,1,0,0
1254,12,0,1,0
87864,97,1,0,0
50168,41,1,0,0
53812,61,0,1,0
50539,89,1,1,0
18926,84,1,1,0
180,71,0,0,0
27399,68,1,0,0
43455,49,0,1,0
21751,82,0,0,0
47831,6,1,0,0
79814,75,1,1,1
35693,94,0,1,0
31651,12,0,0,1
40327,100,0,1,0
16249,77,0,0,0
90087,80,0,1,0
4922,8,1,1,0
1947,43,0,0,1
25802,63,0,0,0
74390,14,1,0,0
90180,63,1,0,0
23172,19,0,0,0
51124,26,0,0,0
52756,54,1,1,0
81101,87,0,1,0
93466,27,0,0,0
36195,76,1,1,1
68837,55,1,0,0
50875,43,1,1,0
44002,36,1,0,0
57700,18,1,1,1
99367,21,0,1,0
17867,48,0,1,0
29220,59,0,1,0
3635,74,0,0,0
81573,74,1,0,0
5216,61,1,0,0
87627,95,1,0,0
99854,64,0,0,0
36871,71,0,1,0
19339,81,1,0,0
98468,20,0,0,0
36016,56,1,1,0
45521,32,0,0,0
11062,95,0,1,0
27503,46,0,0,0
88272,76,1,0,0
525,62,0,0,0
89,72,0,0,0
80634,34,0,0,0
7148,51,0,1,1
85829,32,1,1,1
20978,86,0,0,0
60937,18,1,0,0
7719,3,0,1,1
21919,3,1,0,0
16063,97,0,0,0
6486,89,1,0,0
27831,72,1,0,0
73112,60,1,1,0
72078,59,1,0,0
14881,88,1,0,0
89075,34,1,1,0
12389,48,1,1,0
45050,87,0,1,0
67844,51,0,1,1
84872,78,1,1,0
62859,99,0,0,1
10931,29,0,1,0
97419,87,0,1,0
81319,39,0,1,0
12716,78,1,0,0
31372,71,0,1,0
81484,82,1,0,0
78984,89,1,1,0
71657,42,0,1,0
40196,8,1,0,0
68180,43,0,1,0
90837,61,1,1,0
98294,48,1,0,0
48559,97,0,0,0
41565,37,0,1,0
62878,41,0,0,0
28915,35,1,0,1
40556,93,1,0,0
60244,46,0,1,0
10978,55,0,1,0
72596,90,0,0,0
10562,14,1,0,0
64169,6,0,1,0
65349,70,1,0,0
93811,2,1,1,0
62083,81,0,1,0
93756,14,0,1,1
7759,80,1,1,0
60299,30,1,1,0
96791,63,0,0,0
1634,1,0,1,0
11050,5,1,0,0
22567,37,0,0,0
54936,87,1,0,0
95011,44,0,0,0
23763,81,1,0,0
65986,39,0,1,0
5443,72,1,0,0
29752,25,0,1,0
76718,32,1,1,0
12760,28,1,1,0
83026,44,0,1,0
26960,5,1,1,0
7936,76,0,1,0
99811,90,0,1,0
70968,16,1,0,0
28613,13,0,0,0
51271,90,1,1,0
33726,59,0,0,0
54669,85,0,0,1
71824,82,0,0,0
89512,87,0,1,0
70681,16,1,0,1
81171,10,1,1,0
43432,34,0,1,0
34059,90,0,0,0
59348,19,0,1,0
71414,57,0,0,0
5140,83,0,0,0
82984,2,0,0,0
31241,52,1,1,0
44731,70,1,1,0
89198,46,0,1,0
71154,53,0,1,0
37852,77,0,1,0
95395,18,1,0,0
11401,99,1,0,0
50276,45,0,0,0
56381,91,1,1,0
18536,28,0,0,0
90300,88,1,0,0
57652,77,1,1,0
68933,1,0,0,0
21018,75,0,1,0
55814,95,1,0,1
67073,59,1,0,0
74300,14,1,0,1
65883,66,0,1,0
41594,7,0,0,0
43018,41,1,1,0
10074,47,0,1,0
66274,76,0,0,0
47542,97,0,0,0
31862,89,1,0,0
7764,11,0,0,0
18243,22,0,0,0
79837,61,0,1,1
2563,79,1,0,0
37195,54,1,0,0
19408,50,1,1,0
98209,67,1,0,0
3086,87,1,1,0
17341,74,0,1,0
53326,87,0,1,0
742,62,0,1,0
86186,36,0,0,0
95307,62,1,1,0
35423,15,1,1,0
8423,86,1,0,0
86049,49,1,1,0
11871,77,1,0,1
37557,41,1,0,0
23614,90,1,0,0
62570,83,1,0,0
51812,55,1,1,0
29004,53,1,1,0
62859,58,1,0,0
56287,91,0,1,0
52251,10,0,1,0
34341,81,0,0,0
52967,54,1,0,0
43215,4,1,0,0
47373,60,0,1,0
18426,31,1,1,0
15765,13,1,0,0
29276,41,0,0,0
84895,84,0,1,0
18281,76,1,0,0
15724,91,1,1,0
56086,46,1,0,0
65662,34,0,1,0
34288,41,1,0,0
45273,3,1,0,0
21070,5,0,1,0
50340,10,1,1,0
60899,64,1,1,0
17392,78,0,1,0
70033,56,0,1,0
9180,47,1,0,1
38633,2,1,1,0
22587,29,1,1,0
98423,10,0,0,0
31368,86,1,0,0
20533,91,1,0,0
15726,40,0,1,0
35968,72,0,1,0
76912,2,1,0,0
25661,10,0,0,1
52141,97,1,1,0
63975,90,0,1,0
24478,87,0,0,0
51547,23,0,1,0
10821,97,1,1,0
92582,65,1,0,0
23330,18,1,0,0
11247,69,1,0,0
44149,28,1,1,0
91104,25,0,1,0
10652,42,1,0,0
56416,99,1,1,0
72265,59,1,1,0
22451,37,0,1,0
58118,25,1,1,0
74922,1,1,1,0
64312,89,1,1,0
67724,81,1,0,0
10572,14,1,0,0
50846,79,1,1,1
35753,28,1,0,0
75616,80,1,0,0
1967,76,1,1,0
98793,25,0,1,1
14973,22,1,0,0
70942,28,1,1,0
72269,83,1,1,0
98514,55,0,1,0
98348,50,0,0,0
39595,96,1,1,0
26644,13,0,1,0
93896,80,1,1,0
14243,90,0,1,0
74458,79,0,1,0
46957,32,0,1,0
19788,96,1,0,1
48691,27,1,0,0
63065,20,1,0,0
5640,69,0,0,0
41965,61,0,1,1
28320,3,0,0,1
8584,98,1,1,0
31343,40,1,1,0
52979,45,0,1,0
89286,73,0,0,0
42052,68,1,0,1
17635,20,1,1,0
56240,45,0,0,0
44803,18,0,0,1
85531,97,1,1,0
40372,26,0,1,0
1682,79,1,0,0
94973,86,0,1,0
38643,54,1,1,0
42079,10,1,0,0
92770,12,1,1,0
54729,9,1,1,0
40557,19,1,0,0
79491,70,0,0,0
73583,33,1,0,0
72050,54,1,0,0
77226,88,1,0,0
25791,10,0,1,0
84568,86,1,1,0
96573,28,1,0,0
57530,2,0,1,0
5289,41,1,0,0
94294,30,1,1,0
40993,7,0,1,0
5178,100,0,1,0
35894,7,0,1,1
18742,10,0,1,0
24743,88,1,1,0
69942,62,0,0,0
29396,3,1,1,0
36140,48,0,1,0
82301,21,0,0,0
90072,7,0,0,0
32602,43,1,0,0
29613,26,1,0,0
77776,7,0,0,0
45065,50,0,0,0
44966,30,1,1,0
5139,51,1,1,1
26659,15,0,0,0
28655,67,1,1,0
87078,77,1,0,0
80686,9,0,1,0
4117,74,1,1,0
18681,18,1,1,0
85503,20,0,1,0
91435,92,1,0,0
25493,97,0,0,0
8562,33,1,0,0
72343,69,1,0,0
70874,51,1,1,0
19756,13,0,1,0
73117,58,1,0,1
99539,75,0,1,0
68416,48,1,0,0
28284,1,1,1,0
22328,54,1,1,0
54040,93,0,1,0
18022,10,1,0,0
38569,13,0,0,0
20210,78,1,0,0
26018,79,0,1,0
1796,4,0,0,0
82739,37,0,1,0
15927,29,0,0,0
42167,99,0,0,0
52912,15,1,1,0
10919,93,1,1,0
5589,64,1,1,0
49592,34,1,0,0
25655,9,1,1,0
18149,92,1,1,0
2685,35,1,1,0
46421,23,1,0,0
8978,16,1,1,0
56217,61,1,0,0
24558,82,0,1,0
90315,91,1,1,0
99254,77,1,0,0
43846,89,0,0,0
56420,51,1,0,0
45580,100,1,1,0
3343,65,1,0,0
20577,62,1,0,0
24927,87,0,0,1
38856,71,0,1,0
99474,81,0,0,0
10648,90,0,0,0
45790,4,1,1,0
26540,34,1,0,0
20862,62,1,1,0
87111,71,1,0,1
18148,39,0,1,0
55153,8,1,0,0
65583,27,1,0,0
6473,35,0,1,0
10298,7,1,1,0
5473,77,0,0,0
93815,32,0,0,0
88646,62,0,1,0
32824,50,0,0,0
33743,29,1,1,1
32458,20,1,1,0
1296,42,0,1,1
8108,82,1,0,0
24390,44,1,0,1
32956,46,1,1,0
5378,15,1,1,1
96704,61,0,0,0
98213,38,1,0,0
15301,5,1,0,0
69797,3,1,1,0
64005,44,0,0,0
33856,14,1,1,0
70033,31,0,1,0
27134,2,1,0,0
69192,14,0,1,0
6639,29,1,1,0
40116,42,0,0,0
58280,12,1,1,0
22810,77,0,0,0
4882,56,0,0,0
72065,34,0,1,0
25954,91,0,1,0
69898,77,0,1,0
5603,73,1,0,0
84491,16,1,1,0
86152,48,0,0,1
4229,37,0,1,1
53097,77,1,0,0
816,48,0,1,1
16873,61,1,0,0
68046,80,1,0,0
8114,44,0,1,0
50102,37,1,0,0
1102,40,1,0,0
30914,2,0,0,0
33724,47,0,0,0
48107,31,1,0,0
20991,85,0,1,0
30830,49,1,1,0
38964,56,0,1,0
36511,12,1,0,0
52250,45,0,0,0
78806,38,1,0,0
45248,99,1,1,1
77661,56,1,0,0
31856,13,0,1,0
40839,31,1,1,0
70728,87,1,0,0
63416,72,0,0,0
56348,64,1,1,1
27946,15,1,0,0
2434,18,1,1,0
22974,50,0,0,1
73314,38,0,1,1
38812,6,0,0,0
10141,48,1,0,0
51781,46,1,1,0
48670,53,1,1,0
33028,4,0,1,0
62815,78,0,1,0
67977,22,1,0,0
47628,41,1,0,0
82524,61,0,1,1
32954,27,0,0,0
73664,96,0,0,0
2475,37,1,1,0
76717,30,1,0,0
99171,86,0,0,0
49183,31,0,1,0
95388,57,0,0,0
60650,57,1,1,0
11660,34,1,1,0
87586,4,0,0,0
65340,34,0,0,0
88112,68,0,0,0
58597,4,1,1,1
92204,33,1,0,0
20968,6,1,0,0
92190,72,1,0,0
26389,39,0,1,1
74139,33,1,1,1
99913,83,1,0,0
43159,43,0,0,0
466,87,1,1,0
26599,96,0,1,0
91187,50,0,0,0
33201,77,1,1,1
88629,33,0,1,0
56105,26,1,0,0
69707,58,1,1,0
81118,60,0,0,0
47839,53,1,0,0
8904,37,1,1,0
66436,51,0,1,1
56197,39,0,1,0
72976,96,0,1,0
85985,34,1,1,0
13005,9,1,0,1
7427,25,0,0,0
54757,60,0,0,1
50205,9,0,1,0
91207,26,1,0,0
6305,98,0,0,0
84696,25,0,1,0
25784,3,0,0,0
27632,88,0,1,0
30896,15,1,1,0
33304,50,0,0,0
21187,31,1,1,0
54266,5,0,0,0
2695,55,1,0,0
68535,34,0,1,0
87577,97,1,1,0
81166,33,0,0,0
54336,13,1,1,0
88586,79,1,0,0
34441,1,0,1,1
99431,44,0,1,1
10683,3,1,0,0
74885,48,1,1,0
18491,10,1,1,0
1271,8,0,0,0
30863,34,0,1,0
24943,37,0,1,0
97600,60,0,0,0
43038,62,1,0,0
49996,19,0,0,0
57915,84,0,1,1
50599,89,1,1,0
41309,5,1,0,0
82665,85,0,1,0
41143,93,0,0,0
48603,29,0,0,0
28694,20,0,0,0
43902,96,1,0,0
7603,56,0,0,0
58362,23,1,1,1
28780,18,1,0,0
10897,13,1,1,0
83808,86,1,1,0
96470,21,1,0,0
2267,8,0,0,1
74621,17,1,0,1
78079,98,1,0,0
35415,97,1,1,0
31429,78,1,1,0
83153,84,0,1,0
55645,57,0,1,0
56616,47,0,1,0
15621,29,1,0,0
36425,93,1,0,0
7628,100,1,1,0
51203,58,0,0,0
70435,58,0,1,0
36932,93,1,0,0
48637,83,1,0,0
51212,81,0,1,0
65472,5,0,1,0
70576,7,1,0,0
62644,19,0,0,0
33507,87,0,1,1
48401,49,0,1,0
47831,29,1,0,0
53466,22,1,1,0
92649,77,0,0,1
380,62,1,1,0
74875,93,0,0,0
25831,89,1,1,0
17685,46,0,1,0
53019,8,1,0,0
59735,77,0,1,1
51127,66,1,0,0
28285,97,1,0,0
43188,64,0,0,0
58208,90,1,1,0
74283,61,1,1,0
5090,25,1,0,0
58036,35,0,1,0
65062,46,0,0,0
10092,89,0,0,0
80254,84,0,0,0
49833,48,0,1,1
35287,33,1,1,0
54226,36,0,0,0
21573,71,1,1,0
59728,44,1,1,0
52078,1,0,1,0
